video_id,comment
RMI_7Pl5HIQ,The cop left 🤣🤷🏽‍♂️
RMI_7Pl5HIQ,Only in chicago
RMI_7Pl5HIQ,Organized crime right there
RMI_7Pl5HIQ,"This is all the evidence I need to avoid Chicago forever. Heavy trucks ramming each other in traffic, shots fired, police left the area, no one pursued or arrested. Chicago is becoming the next Detroit"
RMI_7Pl5HIQ,"I gotta be honest, that was badass"
RMI_7Pl5HIQ,This reminds me of my great Country Miami.
RMI_7Pl5HIQ,In front of the cops is diabolical 😭
RMI_7Pl5HIQ,Disgusting that these hard working tow trucks would behave in such a manner! How about let their humans fight it out!
RMI_7Pl5HIQ,And noone was arresterd? Their dad own the city or something? What am I missing?
RMI_7Pl5HIQ,Only in Chicago 🤦
RMI_7Pl5HIQ,Chicago is the butthole of America.
RMI_7Pl5HIQ,"Welcome to our Democrat run state, enjoy the ride! Apparently, godlessness does have a consequence…"
RMI_7Pl5HIQ,Twisted Metal lol
RMI_7Pl5HIQ,Went viral just looked it up
RMI_7Pl5HIQ,Every one of them should be charged have they're licensed revoked and those trucks should be ceased
RMI_7Pl5HIQ,How mature
RMI_7Pl5HIQ,"Making money, sure. Repair bills $20000. jail bill out $50000. Not sustainable business"
RMI_7Pl5HIQ,If you’re wise then you would be patient. That way you will be the tow truck that tows the tow truck after this nonsense.
RMI_7Pl5HIQ,1st responders leaving the scene is crazy
RMI_7Pl5HIQ,"Now they all need to be towed, makes a lot of sense"
RMI_7Pl5HIQ,Towtruck companys owed by gangs that simple
RMI_7Pl5HIQ,Tow truck drivers are all gangbangers . Mafia runs the business. Aka Chicago government
RMI_7Pl5HIQ,They all got away and were not chased.
RMI_7Pl5HIQ,🐒🍗🏀🍉🚔
RMI_7Pl5HIQ,🐒🐒🐒🐒🐒🐒
RMI_7Pl5HIQ,Too much coke 😂
RMI_7Pl5HIQ,Meanwhile the guy that called the tow company is still siting on his broken car waiting to get towed🤔🤦‍♂️🤦‍♂️🤦‍♂️😅🤣
RMI_7Pl5HIQ,I remember an old 80s movie about post apocalyptic tow truck drivers
RMI_7Pl5HIQ,Shots were fired so the cops had to leave? lol wtf
RMI_7Pl5HIQ,Cant find the hole story. Wanna see how it started and how it ended...     anyone knows?
RMI_7Pl5HIQ,"Gun shots, ramming each other, and the cops left????? Wtf?"
RMI_7Pl5HIQ,Chicago is just Night City irl
RMI_7Pl5HIQ,they all are going to lose their jobs and go to jail
RMI_7Pl5HIQ,😂😂 now neither one of them has to worry about getting the tow job
RMI_7Pl5HIQ,LMAOOOOO
RMI_7Pl5HIQ,Every day in Chicago
RMI_7Pl5HIQ,This is normal. Cops take off.
RMI_7Pl5HIQ,TowFellas
RMI_7Pl5HIQ,Lord have mercy . What’s the point of ramming each other they’re gonna need tow trucks for the tow trucks and it’s gonna repeat lol In an ongoing cycle till one tow truck left.!😂
RMI_7Pl5HIQ,❤❤❤❤❤Can't you see that they are in love? Both have the same color truck. Both of them passionately trying to rub them together. I don't know what else to say. This is love. Love love love. ❤❤❤❤❤
RMI_7Pl5HIQ,"Tow truck #1: “I told you this side of town is my turf! Go find somewhere else to tow” 

Tow truck #2: “Says who?”"
RMI_7Pl5HIQ,"Goes to show the damn racket towing companies have with the police who use these as a service provider.
If this is tow companies reactions to towing instead of using tow companies police should use their own trucks to tow vehicles and forget these guys."
RMI_7Pl5HIQ,They should take their license. For both companies. Idiots
RMI_7Pl5HIQ,WHOO HOO MAN RIDE EM COWBOY 😂😂😂
RMI_7Pl5HIQ,Lol first responders run away from the gunfire these days. What's the point then. Let us take care of ourselves the wild west was safer than Chicago
RMI_7Pl5HIQ,"Idiots!!! And I'm sure everyone of them still have a driver's license and are  walking the street, not to mention a truck that heavy could be considered a deadly weapon."
RMI_7Pl5HIQ,i guess we should give cops more money since they used it so well here
RMI_7Pl5HIQ,"''During the mating season, male tow trucks will often become very aggressive'' to impress female wrecked cars'' - David Attenborough"
RMI_7Pl5HIQ,Looks like a snake eating itself. Tow trucks drivers are just the best type of person
RMI_7Pl5HIQ,"Okay hear me out here....... what about turning this into the UFC of motorsports?
GEICO presents - The newest in Extreme Motorsports Competition....  Tow Jam®️ -  Where contestants much first navigate an urban obstacle course with their trucks to get to the target vehicle at the end. No holds barred, whoever hooks and books back to their safety zone wins! 

I'd watch that on PPV!"
RMI_7Pl5HIQ,WELL WELL WELL
RMI_7Pl5HIQ,Does anyone know the names of any of these tow companies involved? I'm in a trolling mood and will definitely record the calls.
RMI_7Pl5HIQ,Black lives matter hahahahaha
RMI_7Pl5HIQ,They gotta be Hispanic or thugs
RMI_7Pl5HIQ,Tow truck derby
RMI_7Pl5HIQ,What you see when you come out of your house after spawning into a gta5 server
RMI_7Pl5HIQ,I️ can smell the diversity watching this video. What a crap hole.
RMI_7Pl5HIQ,"Quality customer service 👌👏👍 ""we smash the competition"" 💪  Jerry's towing llc!!!"
RMI_7Pl5HIQ,Really 😑
RMI_7Pl5HIQ,Low life fks get a real job
RMI_7Pl5HIQ,I can’t believe this gta 6 leak fooled all of you and THE NEWS . You guys are cracked look closely it’s actually video game promo footage. Yes. Gta6 looks that real…
RMI_7Pl5HIQ,Anddd at the end non of the males the tow what a laugh 😂
RMI_7Pl5HIQ,Is there some kind of organized crime battle for control in the tow truck world of Chicago?
RMI_7Pl5HIQ,Vote blue if you want more of this..😢
RMI_7Pl5HIQ,Tens of thousands in damages and potential loss of life over how much?
RMI_7Pl5HIQ,I would love to hear the rest of the story on this. The cops should have done something about it.
RMI_7Pl5HIQ,"The rest of IL isn't like this, I swear!"
RMI_7Pl5HIQ,Ah yes. The armpit of the Midwest shitcago.
RMI_7Pl5HIQ,That like 4 diff tow company's
RMI_7Pl5HIQ,Did you expect something different from Chiraq
RMI_7Pl5HIQ,Anyone got the full video?
RMI_7Pl5HIQ,They would have made 3X the tow money if they battle like this on a open field and recorded it.
RMI_7Pl5HIQ,Crazy getting so out of hand fighting over city calls… that’s how bad it is in Florida
RMI_7Pl5HIQ,"Even the cops said.....""nope we outa here""......chiraq be crazier than ever these days"
8jYFNVQCH_8,Immigrants 🤷🏿‍♂️
8jYFNVQCH_8,It’s not the end of the world… everyone made it out safely with minor cuts and bruises
8jYFNVQCH_8,🙏🏽💔🌹
8jYFNVQCH_8,"🙁So sad.😮 Wish you all the Best, and that the person who did this be found."
s1tMXvf0vrI,They gotta make the course harder to get..
s1tMXvf0vrI,$500K in State and local government agencies on site and just two Private Sector companies will clean all this up in  2 hours.
s1tMXvf0vrI,Yet another bonehead trucker.
s1tMXvf0vrI,Poor Volvo truck
s1tMXvf0vrI,It's dark and foggy!!! With the combination of rain!! It makes the freeway extremely hard to see! Especially where the lines are with all the construction
s1tMXvf0vrI,"why, flue season and seasonal insomnia. flue symptoms are easiest to fix with advil, and monster energy drink in the morning, small amount. seasonal insomnia is easiest to fix with consumption of water right before bed, at least 1 liter. and 500mg antacid pill (no magnesium) 2hrs before bedtime. water lowers the blood pressure and heart rate. calcium induces brain melatonin.
everything sold at the gas station."
s1tMXvf0vrI,Truck driver just lost his job!
s1tMXvf0vrI,This will add another decade of construction.
s1tMXvf0vrI,Ongoing construction in that area for seven years. The state of Illinois has ruined the east side of Elmhurst and the west side of Berkeley
s1tMXvf0vrI,Is the driver legal does the driver have a valid license?.......Hasta Luego
s1tMXvf0vrI,Is the non English speaking truck driver going to be ok?
s1tMXvf0vrI,Was the driver male or female?
s1tMXvf0vrI,☝🏾 Question🙋🏽‍♀️: Do you think the Driver will have to submit urine or hair for their drug screen? 😅
s1tMXvf0vrI,Trump cuts trickle down effect
s1tMXvf0vrI,Rock down to electric avenue
AOjbxnWcy9U,The Simi ran into the SUV or did the SUV get in the trucks path like I see every often as an otr driver
AOjbxnWcy9U,1-80 is road warrior movie sequel
AOjbxnWcy9U,Praying🙏🙏🛐🛐📿📿
AOjbxnWcy9U,Its gotta be laws in place to protect us truckers.. everyday I drive on that interstate and others in the chgo metropolitan area and deal with stupid ignorant drivers ..
AOjbxnWcy9U,I’m a retired semi driver and I’m wondering did the car put itself into a place where the semi had no chance to avoid the collision? So often in a car and semi collision it’s the car making stupid mistakes that was the cause of the crash.
AOjbxnWcy9U,"*Boom.* It happens. Humans make mistakes, and mistakes have consequences. Well... unless it's CRIME. In that case, there really aren't any of those at all. 😂"
FddhPTICHvk,I saw this movie
FddhPTICHvk,Ai
FddhPTICHvk,Chicago Fire TV show
FddhPTICHvk,"Из какого говнища строят эти дома?
Гипсокартон на лёгком каркасе?!"
FddhPTICHvk,Get a stick
FddhPTICHvk,How? 😮
FddhPTICHvk,U can't park there mate
FddhPTICHvk,I don’t understand why they just didn’t use a tow truck
FddhPTICHvk,Guys relax this is AI
FddhPTICHvk,Woow exelente escena...😮
FddhPTICHvk,Convient parking
FddhPTICHvk,Bro playing Forza and escaping the police
FddhPTICHvk,"This is a movie set, there’s a metal frame under the car that’s holding it"
FddhPTICHvk,Who put that their...
FddhPTICHvk,Hate it when that happens to me
FddhPTICHvk,"This is ""Chicago fire"" episode being filmed. It's Stella kidd on the ladders 🧑‍🚒"
FddhPTICHvk,I think he almost dies
FddhPTICHvk,Wonder what this stunt costed 💵
FddhPTICHvk,Training with no safety belt in case he falls is wild.
FddhPTICHvk,How does a FIRE do this? how does that even HAPPEN?
guKk19JsTTE,She probably snatched her car back from them and bruisesed there ego
guKk19JsTTE,"Violence against women has been increasing, like we're back in the wild wild west, even if we got phones now."
guKk19JsTTE,"They're gonna get you buddy, torn yourself in.😢"
guKk19JsTTE,Probably the idiot tow truck driver that almost smashed into my car in Milwaukee on purpose . I called the company and they said they would check the cameras . Did they have cameras ??
guKk19JsTTE,"No one seen anything,not even the cameras"
guKk19JsTTE,Feel like there has to be more to this story
guKk19JsTTE,"They don't call them "" wreckers"" for 🚫 nothing"
guKk19JsTTE,Chicago democrat no control
guKk19JsTTE,"💀""Tren de Aragua TOWING"" 💀= ""We TAKE What We Want ? DESTROY What We CAN...Axe Us NO Questions, We Blow-U-Up, Bohy!""  __⚔⚔ MILITARY 🥊⚖🥊MANAGEMENT 🥊⚖🥊TIME⚔⚔"
guKk19JsTTE,Wow that's crazy😮
guKk19JsTTE,I'm guessing the Fake News didn't get all the info.
F1Y_Pbuxh-Q,People running lights like crazy
F1Y_Pbuxh-Q,Jermont = dapper beast 🫡🥇
F1Y_Pbuxh-Q,"The City of Chicago needs to install speed Bumps and roundabouts. 

Speed is causing these deadly crashes. Check the traffic cams in the area."
F1Y_Pbuxh-Q,Imma sue the socks off Chicago police and the city and and the state if there’s police chase a person to hit me I blame the police there not chasing a killer or raper lol they chasing kids
F1Y_Pbuxh-Q,"how about start the report from the beginning and give us the full story , guys start his report from the crash smh"
F1Y_Pbuxh-Q,WTF was Cicero police doing that far away from their jurisdiction. The town of Cicero about to get sued into bankruptcy
F1Y_Pbuxh-Q,"I was heading home when I saw police blocking the street,  holy."
mHnqZi3uxTk,Those people are going to a serious scene they put there lives on every day my dad side of the family was on the Chicago fire department
mHnqZi3uxTk,And actually i broke an knee split my head open broke 3 toes n fractured my left hand
mHnqZi3uxTk,Actually i had an greenlight n they blew threw their light at an very high speed n didnt hear any siren
mHnqZi3uxTk,Fire Truck sound 122
mHnqZi3uxTk,"I had a family member have an accident with a fire truck before, and the State of Illinois revoked his driver's license for life."
mHnqZi3uxTk,Just got there engine back 😔
mHnqZi3uxTk,Ran a red light? I don't believe it. Nobody breaks the law on the South Side.
DoVS6MHdoLw,"Meanwhile:
Another day in Mayor Brandon Lightfoot Johnson's  Chicago According to Chicago police, a group removed an ATM from the 800 block of North Clark Street around 5:22 a.m. The US Bank ATM was ripped apart, and debris from the machine was seen on the ground."
sKrnjG4Eq-o,Oh pickles
sKrnjG4Eq-o,It was f funny when Silvie Brett said oh pickles
sKrnjG4Eq-o,Why are the firefighters acting like cops?
sKrnjG4Eq-o,That was f funny what Silvie Brett just said
sKrnjG4Eq-o,Guy in the red truck is not happy with the the ambulance cornering him play hold it long enough until squad 3 truck 81 Battalion Chief 25 Boden shows up
sKrnjG4Eq-o,"i love how brett said ""oh pickles"""
sKrnjG4Eq-o,Yea don't bother trying to ram a firetruck
sKrnjG4Eq-o,First it was “Forreals” and now “Oh pickles” lmao Brett is the best
sKrnjG4Eq-o,I forgot what episode of Chicago fire is it
sKrnjG4Eq-o,The whole company shows up to help ambulance 61 they were Vulnerable
sKrnjG4Eq-o,Voights team was you did good The guy in the truck squalled his Tires The guy in the Red truck Was trying to rush ambulance61 Company 81 squad 3 And how's 51house came up to stop this bad guy from escaping
sKrnjG4Eq-o,The whole company showed up the box you in
sKrnjG4Eq-o,And also those engines Have a water Cannon I wouldn't try anything dumb
sKrnjG4Eq-o,That red truck is like a wasp you can squall your tires all you want truck 81 and squad 3 and house 51 box him where you can't move
sKrnjG4Eq-o,"Oh, they got him cornered.

It's Chicago. Dude probably has a gun."
sKrnjG4Eq-o,The whole company blocked the assailant in the red truck
sKrnjG4Eq-o,"Hold on until fifty one and the crew get there It's going in the red truck is very angry.He's gonna be squalling as tires.All he wants , but he ain't gonna get very far the whole city of chicago fire department would not let him Leave the area Basically The firehouse is detaining the guy in the red truck"
sKrnjG4Eq-o,Good driving 81 and squad 3
sKrnjG4Eq-o,Nut job! which way are you going? 😂😂
sKrnjG4Eq-o,This was my favorite part
sKrnjG4Eq-o,Guy in the red truck that looks like a wasp you can suqall your tires all you want no not when the whole Firehouse shows up
sKrnjG4Eq-o,245
sKrnjG4Eq-o,"""Oh pickles"" ..... 😂😂😂 Gotta love Brett 😊😊"
sKrnjG4Eq-o,Love the Chevy VS Ford moment 😂😂.
